date,station,title,url,target
2020-02-07,데일리비즈온,[심층기획] '워라밸' 실천하는 기업들 ① 엔씨소프트,http://www.dailybizon.com/news/articleView.html?idxno=15862,엔씨소프트
2020-02-09,한국경제,"엔씨소프트, 연일 사상 최고가",https://www.hankyung.com/finance/article/2020020919631,엔씨소프트
2020-02-10,전자신문,"[ET투자뉴스]엔씨소프트, ""실적발표 시즌, 조…"" BUY(유지 ...",https://www.etnews.com/20200211000135,엔씨소프트
2020-02-11,한겨레,"엔씨소프트, 지난해 영업이익 22%↓…리니지2M이 올해는 살릴까",http://www.hani.co.kr/arti/economy/it/927959.html,엔씨소프트
2020-02-11,한국경제,"[잠정실적]엔씨소프트, 작년 4Q 매출액 급증 5338억원... 전년 ...",https://www.hankyung.com/finance/article/202002118253L,엔씨소프트
2020-02-11,디지틀조선일보 (보도자료),"엔씨소프트 '스푼즈', 밸런타인데이 기념 신규 굿즈 12일 출시",http://digitalchosun.dizzo.com/site/data/html_dir/2020/02/11/2020021180212.html,엔씨소프트
2020-02-12,동아일보,"'리니지2M 효과' 엔씨소프트, 작년 4분기 영업익 1천412억…25 ...",http://www.donga.com/news/article/all/20200212/99660676/1,엔씨소프트
2020-02-12,매일경제,'배당 0%' 넷마블은 봐주고…'30%' 엔씨소프트는 손본다?,https://www.mk.co.kr/news/stock/view/2020/02/147256/,엔씨소프트
2020-02-14,게임메카,"펄어비스 이어, 엔씨소프트도 E3 2020 참가한다",https://www.gamemeca.com/view.php?gid=1615937,엔씨소프트
2020-02-17,위키트리 WIKITREE (보도자료),'리니지' 잘나간다지만… 엔씨소프트의 고민 아닌 고민,https://www.wikitree.co.kr/articles/505972,엔씨소프트
2020-02-24,스포츠한국,"엔씨소프트 ""캐릭터 '투턱곰'과 아이돌그룹 '몬스타엑스' 신규 웹 ...",http://sports.hankooki.com/lpage/economy/202002/sp20200225121634137000.htm,엔씨소프트
2020-02-24,토요경제,"엔씨소프트-NHN 등 게임업계, 코로나19에 기자실 폐쇄",http://www.sateconomy.co.kr/news/articleView.html?idxno=68005,엔씨소프트
2020-02-24,증권일보,[기획-국내 게임 상장사들의 빛과 그림자①] 엔씨소프트·넷마블 ...,http://www.s-d.kr/news/articleView.html?idxno=54281,엔씨소프트
2020-02-24,게임플,다양한 문화 콘텐츠 확장 중인 엔씨소프트,http://m.gameple.co.kr/news/articleView.html?idxno=152450,엔씨소프트
2020-02-25,위키리크스한국,"엔씨소프트, '투턱곰 X 몬스타엑스' 신규 콜라보 웹예능 공개",http://www.wikileaks-kr.org/news/articleView.html?idxno=78419,엔씨소프트
2020-02-25,비즈니스포스트,"엔씨소프트, 투턱곰과 아이돌 '몬스타엑스' 협업한 웹예능 동영상 ...",http://m.businesspost.co.kr/BP?command=mobile_view&num=165574,엔씨소프트
2020-02-26,IT조선,"엔씨소프트, 3월2일까지 전 직원 유급휴가 실시…연차와 '별개'",http://it.chosun.com/site/data/html_dir/2020/02/26/2020022603553.html,엔씨소프트
2020-02-26,더팩트,"엔씨소프트 ""리니지2M 캐릭터 서버 이전"" 예고",http://news.tf.co.kr/read/economy/1783222.htm,엔씨소프트
2020-02-26,뉴스핌,"[코로나19] 엔씨소프트 유급 휴무, 넥슨‧넷마블 재택근무 돌입",http://www.newspim.com/news/view/20200226001322,엔씨소프트
2020-02-27,팍스경제TV,"엔씨소프트, 코로나19 대응 PC방 지원... 이용료 50% 보상",http://www.paxetv.com/news/articleView.html?idxno=87240,엔씨소프트
2020-02-27,비아이뉴스,"엔씨소프트, 게임 AI로 한국어 AI 데이터 구축 눈길",https://www.beinews.net/news/articleView.html?idxno=31180,엔씨소프트
2020-02-28,매일경제,"엔씨소프트, 코로나19 피해 복구 성금 20억원 기부",https://www.mk.co.kr/news/it/view/2020/02/210405/,엔씨소프트
2020-02-28,비아이뉴스,"엔씨소프트, 넥슨에 이어 넷마블도 코로나19 기부 동참",https://www.beinews.net/news/articleView.html?idxno=31208,엔씨소프트
2020-02-28,매일경제,"엔씨소프트·넷마블·하이트진로·벤츠…""힘내라 대구""",https://www.mk.co.kr/news/business/view/2020/02/210773/,엔씨소프트
2020-03-01,이데일리,[주간추천주]NAVER·엔씨소프트 성장 기대…이마트는 코로나 ...,https://www.edaily.co.kr/news/read?newsId=01813846625699056&mediaCodeNo=E,엔씨소프트
2020-03-01,디스이즈게임,"[코로나19] 엔씨소프트, 전사원 특별 유급 휴가 6일까지 연장",http://www.thisisgame.com/webzine/news/nboard/263/?n=102310,엔씨소프트
2020-03-01,스포츠조선 모바일,"엔씨소프트, 콘솔 PC 장르의 음악게임 '퓨저' 공개",http://m.sportschosun.com/news.htm?id=202003020100005690000297&ServiceDate=20200301,엔씨소프트
2020-03-02,뉴데일리경제,"엔씨소프트, '전사 유급 특별 휴무' 6일까지 연장",http://biz.newdaily.co.kr/site/data/html/2020/03/02/2020030200232.html,엔씨소프트
2020-03-02,비즈니스포스트,코로나19로 증시 흔들려도 엔씨소프트 주식은 방어주 역할 굳건,http://www.businesspost.co.kr/BP?command=mobile_view&num=166520,엔씨소프트
2020-03-02,IT조선,[게임브리핑] 쿠키런 드라마·엔씨소프트 유급휴가 연장 외 (3월 2 ...,http://it.chosun.com/site/data/html_dir/2020/03/02/2020030203470.html,엔씨소프트
2020-03-02,FETV,"엔씨소프트, '코로나19' 전체 휴가 6일까지로 연장",https://www.fetv.co.kr/news/article.html?no=48909,엔씨소프트
2020-03-04,서울파이낸스,"엔씨소프트, 3월 전국 PC방 사업주 이용 요금 100% 지원",http://www.seoulfn.com/news/articleView.html?idxno=374284,엔씨소프트
2020-03-04,한국경제,"엔씨소프트, 시총 15조원 돌파…KB금융·신한지주 넘어서나",https://www.hankyung.com/finance/article/202003045621i,엔씨소프트
2020-03-05,팍스넷뉴스,"엔씨소프트, PC방 사업주에 G코인 100% 지원",https://paxnetnews.com/articles/57925,엔씨소프트
2020-03-05,증권일보,"게임 대장주 엔씨소프트, 시총 15조원 돌파…1분기 어닝 ...",http://www.s-d.kr/news/articleView.html?idxno=54442,엔씨소프트
2020-03-05,게임인사이트,"엔씨소프트, PC방 사업주 지원 및 하스스톤, 6주년 기념 이벤트 ...",http://www.gameinsight.co.kr/news/articleView.html?idxno=20000,엔씨소프트
2020-03-08,서울경제,"[이번주 추천주] ""웹보드게임규제 완화 기대감"" 엔씨소프트·NHN ...",https://www.sedaily.com/NewsVIew/1Z04AX9RYV,엔씨소프트
2020-03-11,비즈트리뷴,"엔씨소프트 '프로야구 H2', 신규 컨텐츠 업데이트",http://www.biztribune.co.kr/news/articleView.html?idxno=234919,엔씨소프트
2020-03-11,스포츠한국,"엔씨소프트 ""메니지먼트 게임 '프로야구 H2'서 중간 계투 레전드 ...",http://sports.hankooki.com/lpage/economy/202003/sp20200311232803137000.htm,엔씨소프트
2020-03-16,게임포커스,"전설 마법인형과 카드를 획득하라, 엔씨소프트 '리니지M' 출시 ...",http://gamefocus.co.kr/detail.php?number=103220,엔씨소프트
2020-03-17,매일경제,"[아이넷 AI 로봇 기자] 엔씨소프트, ' 코로나 영향 거의 없는 엔씨 ...",https://www.mk.co.kr/news/stock/view/2020/03/280244/,엔씨소프트
2020-03-17,아주경제,"넥슨·넷마블·엔씨소프트, 인기 게임 리메이크로 흥행 다시 쓴다",https://www.ajunews.com/view/20200317150224662,엔씨소프트
2020-03-17,소비자경제,엔씨소프트 목소리로 리니지M 조작하는 게임 AI 개발,https://www.dailycnc.com/news/articleView.html?idxno=100760,엔씨소프트
2020-03-18,서울경제신문 (보도자료),"엔씨소프트, '리니지' 플랫폼 다변화...퓨저로 음악게임 열풍[K ...",https://www.sedaily.com/NewsVIew/1Z08XY3FH2,엔씨소프트
2020-03-18,서울경제,"<유>엔씨소프트, 매수잔량 336% 급증",https://www.sedaily.com/NewsVIew/1Z09CVLGFS,엔씨소프트
2020-03-19,미래 한국 신문,"엔씨소프트, 독보적인 시장지수 획득하며 '왕좌' 굳건히... 2020년 ...",http://www.futurekorea.co.kr/news/articleView.html?idxno=130585,엔씨소프트
2020-03-19,한국경제,"'엔씨소프트' 5% 이상 상승, 코로나 영향 거의 없는 엔씨마저 ...",https://www.hankyung.com/finance/article/202003206276L,엔씨소프트
2020-03-19,서울경제,"<유>엔씨소프트, 전일 대비 7.17% 상승.. 일일회전율은 0.47 ...",https://www.sedaily.com/NewsVIew/1Z09TR313A,엔씨소프트
2020-03-21,글로벌이코노믹,"널뛰기 증시…엔씨소프트, SK하이닉스 등 '러브콜'",http://m.g-enews.com/view.php?ud=202003202215077070c642673384_1,엔씨소프트
2020-03-23,아주경제_모바일,"넷마블, 모바일게임 퍼블리싱 매출 세계 6위... 엔씨소프트 20위 ...",http://m.kr.ajunews.com/view/20200324114426204,엔씨소프트
2020-03-23,머니투데이,"'린저씨 효과' 엔씨소프트, SKT·현대모비스 넘었다",https://news.mt.co.kr/mtview.php?no=2020032415412343736,엔씨소프트
2020-03-23,뉴스락,"[뉴스락 주식네비 3월23일] 엔씨소프트, 지역 확장 및 신작 출시 ...",http://www.newslock.co.kr/news/articleView.html?idxno=26653,엔씨소프트
2020-03-23,NSP통신,[업앤다운]게임주 하락…액션스퀘어·미투온·엔씨소프트만 상승,http://www.nspna.com/news/?mode=view&newsid=418763,엔씨소프트
2020-03-24,뉴스웨이,[2020 주총]김택진 엔씨소프트 대표 “글로벌 진출에 전사 역량 ...,http://www.newsway.co.kr/news/view?tp=1&ud=2020032512475538292,엔씨소프트
2020-03-24,매일경제,"[Hot-Line] ""엔씨소프트, 1분기 큰 폭의 이익 성장 전망""…목표가↑",https://www.mk.co.kr/news/stock/view/2020/03/306352/,엔씨소프트
2020-03-24,프레스맨,"엔씨소프트 '프로야구 H2', 신규 매니저로 정새미나 아나운서 등장",http://www.pressm.kr/news/articleView.html?idxno=28469,엔씨소프트
2020-03-24,아시아투데이,"앱애니 “지난해 韓 게임 퍼블리셔 1위, 엔씨소프트”",http://www.asiatoday.co.kr/view.php?key=20200325010015872,엔씨소프트
2020-03-24,ZD넷 코리아,"엔씨소프트, 주주총회 개최...""글로벌 종합 게임사 거듭날 것""",https://www.zdnet.co.kr/view/?no=20200325102940,엔씨소프트
2020-03-24,한국경제,"'엔씨소프트' 5% 이상 상승, 수급 불균형으로 생긴 기회 - 신한 ...",https://www.hankyung.com/finance/article/202003258897L,엔씨소프트
2020-03-25,게임인사이트,"엔씨소프트, 2019년 국내 모바일게임 매출 1위 달성",http://www.gameinsight.co.kr/news/articleView.html?idxno=20136,엔씨소프트
2020-03-25,매경게임진,"김택진 엔씨소프트 대표 ""올해 화두는 해외와 콘솔…글로벌 종합 ...",http://game.mk.co.kr/view.php?year=2020&no=310464,엔씨소프트
2020-03-25,서울파이낸스,"엔씨소프트, 공식 홈페이지 리뉴얼 오픈",http://www.seoulfn.com/news/articleView.html?idxno=376848,엔씨소프트
2020-03-25,ZD넷 코리아,"엔씨소프트 프로야구H2, 정새미나 아나운서 새 매니저 선정",https://www.zdnet.co.kr/view/?no=20200325182612,엔씨소프트
2020-03-25,글로벌이코노믹,"엔씨소프트 주가, ”리니지2M 기대에 더 오르나”",http://m.g-enews.com/view.php?ud=202003260956287595c642673384_1,엔씨소프트
2020-03-25,신아일보,"엔씨소프트, 리니지2M 서버이전 시작",http://www.shinailbo.co.kr/news/articleView.html?idxno=1263176,엔씨소프트
2020-03-25,ET엔터테인먼트_RPM9,"엔씨소프트, 공식 홈페이지 새롭게 오픈",http://m.rpm9.com/news/article.html?id=20200326090015,엔씨소프트
2020-03-25,뉴스웨이,"김택진 엔씨소프트 대표, 글로벌 종합게임기업 변신 선언",http://www.newsway.co.kr/news/view?tp=1&ud=2020032614102855357,엔씨소프트
2020-03-25,포쓰저널,"엔씨소프트, 이사보수한도 50억 증액...조국현·최영주 사외이사 ...",http://4th.kr/View.aspx?No=787910,엔씨소프트
2020-03-25,녹색경제신문,"한국 상위 게임 퍼블리셔 1위 엔씨소프트...넷마블, 넥슨 뒤이어",http://www.greened.kr/news/articleView.html?idxno=244095,엔씨소프트
2020-03-26,위키리크스한국,"엔씨소프트, 공식 홈페이지 전면 리뉴얼",http://www.wikileaks-kr.org/news/articleView.html?idxno=81636,엔씨소프트
2020-03-26,서울파이낸스,"엔씨소프트, 전국 PC방 소상공인 지원 활동 1개월 연장",http://www.seoulfn.com/news/articleView.html?idxno=376997,엔씨소프트
2020-03-26,아시아경제,"[클릭 e종목] ""엔씨소프트, 풍부한 유동성에 안정적인 실적까지""",https://www.asiae.co.kr/article/2020032707272675329,엔씨소프트
2020-03-26,위키트리 WIKITREE (보도자료),"“엔씨소프트, 탄탄한 수입원을 기반으로 코로나19 장기화에도 ...",https://www.wikitree.co.kr/articles/517892,엔씨소프트
2020-03-26,경향게임스,"[게임스토커] '한・중 해빙무드' 액토즈소프트 ↑, '대형주 하락세 ...",http://www.khgames.co.kr/news/articleView.html?idxno=122409,엔씨소프트
2020-03-26,이코노뉴스,"하이투자증권 ""엔씨소프트, 리니지2M 하루 매출 38억 예상 ...",http://www.econonews.co.kr/news/articleView.html?idxno=113906,엔씨소프트
2020-03-27,데일리포스트-스타트업워치,"엔씨소프트, 전국 PC방 소상공인 지원 1개월 연장",https://www.thedailypost.kr/news/articleView.html?idxno=73385,엔씨소프트
2020-03-27,위키트리 WIKITREE (보도자료),"“엔씨소프트, '리니지2M'과 '리니지M'의 흥행이 견조하게 이어질 ...",https://www.wikitree.co.kr/articles/518229,엔씨소프트
2020-03-28,디지털타임스,엔씨소프트 북미·유럽 시장 첨병 `퓨저` 올 가을 출시,http://www.dt.co.kr/contents.html?article_no=2020032902109931033001,엔씨소프트
2020-03-28,이코노뉴스,"엔씨소프트, 코로나19 확산 대응 'PC방 사업주 게임 이용 요금 ...",http://www.econonews.co.kr/news/articleView.html?idxno=114274,엔씨소프트
2020-03-29,서울파이낸스,"""엔씨소프트, 코로나19 영향 제한적""-하나금융투자",https://www.seoulfn.com/news/articleView.html?idxno=377109,엔씨소프트
2020-03-29,서울경제신문 (보도자료),[이번주 추천주]코로나에도 탄탄한 실적방어…엔씨소프트 ...,https://www.sedaily.com/NewsVIew/1Z0DYR82VN,엔씨소프트
2020-03-30,더팩트,김택진 엔씨소프트 대표 지난해 보수 95억원,http://news.tf.co.kr/read/economy/1787567.htm,엔씨소프트
2020-03-30,이코노믹리뷰,"엔씨소프트, R&D 투자 또 늘린다 …매출의 16% '투입'",http://www.econovill.com/news/articleView.html?idxno=391360,엔씨소프트
2020-03-30,연합뉴스,"181억 받은 신동빈, 총수 연봉 1위…엔씨소프트 배재현 162억원",https://www.yna.co.kr/view/AKR20200330180400003,엔씨소프트
2020-03-31,아주경제_모바일,"""엔씨소프트, '리니지M' 흥행 지속""",https://m.kr.ajunews.com/view/20200401085342478,엔씨소프트
2020-04-01,경향신문,"엔씨소프트, 한 달간 '주 4일 근무'···개인 연차에서 안 깎아",http://news.khan.co.kr/kh_news/khan_art_view.html?art_id=202004021316001,엔씨소프트
2020-04-01,돌직구뉴스,"NH투자 ""엔씨소프트, 게임 플레이 시간 늘어 매출 상승 기대""",http://www.straightnews.co.kr/news/articleView.html?idxno=71029,엔씨소프트
2020-04-01,매경게임진,콘솔 시장 도전하는 엔씨소프트…올 가을 '퓨저' 출시,http://game.mk.co.kr/view.php?year=2020&no=341816,엔씨소프트
2020-04-01,서울경제,"<유>엔씨소프트, 전일 대비 7.44% 상승.. 일일회전율은 0.53 ...",https://www.sedaily.com/NewsVIew/1Z1BHS429H,엔씨소프트
2020-04-01,비즈니스포스트,"""엔씨소프트 주가 상승 전망"", 사회적 거리두기로 게임 매출증가 ...",http://m.businesspost.co.kr/BP?command=mobile_view&num=171702,엔씨소프트
2020-04-02,이데일리 SPN,"'택진이형 고마워요'...엔씨소프트, 유급휴가로 '주 4일제'",https://www.edaily.co.kr/news/read?newsId=03860566625732184&mediaCodeNo=257,엔씨소프트
2020-04-02,뉴스토마토,"엔씨소프트, 하반기 해외진출·신작출시…실적 모멘텀 지속 ...",http://www.newstomato.com/ReadNews.aspx?no=963901,엔씨소프트
2020-04-02,스포츠한국,"넥슨·넷마블·엔씨소프트, 코로나19 관련 '안전강화·재택연장·주4 ...",http://sports.hankooki.com/lpage/economy/202004/sp20200403144123137000.htm,엔씨소프트
2020-04-02,게임동아 (보도자료),엔씨소프트 '리니지2M'의 제왕적 행보..흥행에는 이유가 있다,http://game.donga.com/94956/,엔씨소프트
2020-04-02,비즈니스포스트,"엔씨소프트 주식 매수의견 유지, ""리니지2M 성과 1분기 기대이상""",http://www.businesspost.co.kr/BP?command=mobile_view&num=171933,엔씨소프트
2020-04-03,오피니언뉴스,"판교밸리, 재택 근무도 하이브리드...엔씨소프트 '주4일 근무 실험'",http://www.opinionnews.co.kr/news/articleView.html?idxno=31822,엔씨소프트
2020-04-03,글로벌이코노믹,"널뛰기 증시…엔씨소프트, SK케미칼 등 러브콜",https://m.g-enews.com/view.php?ud=202004032223265614c642673384_1&ssk=2017011301560109486_1,엔씨소프트
2020-04-03,위키트리 WIKITREE (보도자료),"“엔씨소프트, 하반기 '리니지2M' 해외출시도 기대”",https://www.wikitree.co.kr/articles/520506,엔씨소프트
2020-04-04,뉴스핌,[주간추천주] 카카오·엔씨소프트·SK디앤디 등 실적개선 '주목',https://www.newspim.com/news/view/20200404000213,엔씨소프트
2020-04-05,매일경제,"[아이넷 AI 로봇 기자] 엔씨소프트, '리니지 듀오는 여전히 독보적 ...",https://www.mk.co.kr/news/stock/view/2020/04/355782/,엔씨소프트
2020-04-05,한국경제,NHN한국사이버결제·엔씨소프트 등 '언택트株' 초강세,https://www.hankyung.com/finance/article/2020040560801,엔씨소프트
2020-04-05,뉴스토마토,CEO·직원 함께 기술 탐구하는 23돌 '넥스트 컴퍼니' 엔씨소프트,http://www.newstomato.com/ReadNews.aspx?no=964411,엔씨소프트
2020-04-05,인벤,"""대장주 엔씨소프트, 콘솔 게임으로 서구시장 공략""",http://www.inven.co.kr/webzine/news/?news=236621,엔씨소프트
2020-04-06,뉴스웨이,"“리니지 형제 잘나가네”···엔씨소프트, 1분기 실적 청신호",http://www.newsway.co.kr/news/view?tp=1&ud=2020040714150318434,엔씨소프트
2020-04-07,위키리크스한국,"엔씨소프트, '블레이드&소울' 라이브 월드 성장 지원 이벤트",https://www.wikileaks-kr.org/news/articleView.html?idxno=82841,엔씨소프트
2020-04-07,게임포커스,엔씨소프트 '아이온' 신규 콘텐츠 '실렌테라: 비밀의 검' 업데이트,http://gamefocus.co.kr/detail.php?number=103987,엔씨소프트
2020-04-07,매경게임진,주요 게임주 1Q 실적 '선방' 전망…엔씨소프트 호조 '기대',http://game.mk.co.kr/view.php?year=2020&no=364043,엔씨소프트
2020-04-07,소비자가 만드는 신문 (보도자료),"넷마블‧엔씨소프트, 1분기 매출·영업익 급증...넥슨, 중국시장 ...",http://www.consumernews.co.kr/news/articleView.html?idxno=603694,엔씨소프트
2020-04-07,아주경제,"두산중공업과 엔씨소프트, 코로나19의 명암",https://www.ajunews.com/view/20200408092416481,엔씨소프트
2020-04-07,위키트리 WIKITREE (보도자료),"“엔씨소프트, 올해 1조원 수준의 영업이익 기대”",https://www.wikitree.co.kr/articles/521662,엔씨소프트
2020-04-08,뉴스핌,"엔씨소프트, 프로야구 H2, '타이틀 홀더' 등급 선수 업데이트",http://www.newspim.com/news/view/20200409000846,엔씨소프트
2020-04-08,팍스경제TV,"엔씨소프트, 아이온, '실렌테라 비밀의 검' 업데이트 실시",https://www.paxetv.com/news/articleView.html?idxno=89930,엔씨소프트
2020-04-08,팍스넷뉴스,"김택진 엔씨소프트 대표, 게임업계 부동의 '연봉킹'",https://paxnetnews.com/articles/59147,엔씨소프트
2020-04-08,매일경제,[대한민국 100대 CEO] 김택진 엔씨소프트 대표 | 코로나19 대응 ...,https://www.mk.co.kr/news/business/view/2020/04/370794/,엔씨소프트
2020-04-09,연합뉴스,"한투증권 ""엔씨소프트, 1분기 실적 개선 기대…최선호주""",https://www.yna.co.kr/view/AKR20200410028700008,엔씨소프트
2020-04-09,스포츠한국,"엔씨소프트, '프로야구 H2'에 시즌별 최고 선수 '타이틀 홀더 ...",http://sports.hankooki.com/lpage/economy/202004/sp20200409174606137000.htm,엔씨소프트
2020-04-09,이데일리 SPN,삼전·NAVER·엔씨소프트…'코로나 무풍지대'서 쇼핑한 연기금,https://www.edaily.co.kr/news/read?newsId=01233286625734808&mediaCodeNo=257&gtrack=sok,엔씨소프트
2020-04-09,뉴스클레임,[IT 존] 엔씨소프트 넷마블 lg유플러스,http://newsclaim.co.kr/View.aspx?No=806940,엔씨소프트
2020-04-09,뉴스클레임,"엔씨소프트 리니지 모방, 수억원 챙긴 일당들",http://newsclaim.co.kr/View.aspx?No=807161,엔씨소프트
2020-04-09,한국경제TV,"한국투자증권 ""엔씨소프트, 1Q 컨센서스 부합 예상""",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202004090362,엔씨소프트
2020-04-09,글로벌경제신문,"엔씨소프트 프로야구 H2, '타이틀 홀더' 등급 선수 업데이트",http://www.getnews.co.kr/view.php?ud=2020041007364315207f7a2feaf6_16,엔씨소프트
2020-04-10,일간투데이,"“엔씨소프트, MMORPG 시장 1등 사업자 유지할 것”",http://www.dtoday.co.kr/news/articleView.html?idxno=358604,엔씨소프트
2020-04-10,일간투데이,"엔씨소프트 프로야구 H2, '타이틀 홀더' 등급 선수 업데이트",http://www.dtoday.co.kr/news/articleView.html?idxno=358609,엔씨소프트
2020-04-10,이코노뉴스,"한국투자증권 ""엔씨소프트, MMORPG 견조한 지위…코로나19 ...",http://www.econonews.co.kr/news/articleView.html?idxno=115978,엔씨소프트
2020-04-11,미디어SR,"'엔씨소프트', 2년 연속 임원 연봉 1위…지난해 평균 11억원",http://www.mediasr.co.kr/news/articleView.html?idxno=58212,엔씨소프트
2020-04-11,국민일보,"엔씨소프트 임원, 지난해 11억 받아… 임원 연봉 조사 발표",http://m.kmib.co.kr/view.asp?arcid=0014469035,엔씨소프트
2020-04-11,머니투데이,외인이 사랑한 엔씨소프트…코스피 17조 팔때 1200억 산 이유는,https://news.mt.co.kr/mtview.php?no=2020041206574973058,엔씨소프트
2020-04-11,MBN,'김택진 파워' 엔씨소프트 임원 연봉 1위…평균 11억원,http://www.mbn.co.kr/news/newsReply/4117459,엔씨소프트
2020-04-12,동아일보,"엔씨소프트, 2년 연속 임원 연봉 1위… 평균 11억",http://www.donga.com/news/article/all/20200412/100622872/1,엔씨소프트
2020-04-12,비즈니스포스트,"엔씨소프트 목표주가 높아져, ""리니지2M 흥행에 코로나19 영향 ...",http://www.businesspost.co.kr/BP?command=mobile_view&num=173474,엔씨소프트
2020-04-12,채널인,임원 연봉 1위 기업 엔씨소프트…지난해 평균 11억원,http://www.channelin.co.kr/news/articleView.html?idxno=5445,엔씨소프트
2020-04-12,더게임스,엔씨소프트 1분기 실적 대호조 전망,http://www.thegames.co.kr/news/articleView.html?idxno=220016,엔씨소프트
2020-04-12,한국경제,온라인·非대면이 대세…삼성SDI·엔씨소프트·칩스앤미디어 주목 ...,https://www.hankyung.com/finance/article/2020041235971,엔씨소프트
2020-04-13,서울파이낸스,"든든한 '리니지' 형제···엔씨소프트, 1분기 실적 전망 '화창'",https://www.seoulfn.com/news/articleView.html?idxno=379227,엔씨소프트
2020-04-13,머니투데이,"엔씨소프트, 전망치 부합하는 실적-IBK투자증권",https://news.mt.co.kr/mtview.php?no=2020041407520561200,엔씨소프트
2020-04-13,미래 한국 신문,"엔씨소프트, 적수 없다 '왕좌' 굳건히... 2020년 4월 게임 상장 ...",http://www.futurekorea.co.kr/news/articleView.html?idxno=131811,엔씨소프트
2020-04-13,환경TV,삼성전자·엔씨소프트 '주4일' 도입...코로나19가 근무 문화 바꿀까?,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=116458,엔씨소프트
2020-04-14,위키트리 WIKITREE (보도자료),"“엔씨소프트, 하반기 '리니지2M'의 해외진출에서도 흥행 가능성 ...",https://www.wikitree.co.kr/articles/523718,엔씨소프트
2020-04-15,파이낸셜뉴스,"올해 21% 오른 엔씨소프트 주가… ""더 오를수도""",https://www.fnnews.com/news/202004151710303562,엔씨소프트
2020-04-15,머니투데이,"엔씨소프트, 1Q에 이어 2Q도 영업이익 증가 지속-이베스트",https://news.mt.co.kr/mtview.php?no=2020041607532964999,엔씨소프트
2020-04-16,조선일보,"엔씨소프트, 8000억원대 판교구청 예정부지 매입 추진",https://biz.chosun.com/site/data/html_dir/2020/04/16/2020041604193.html,엔씨소프트
2020-04-16,머니투데이,"엔씨소프트, 우려 요인 없다..우상향 지속-현대차",https://news.mt.co.kr/mtview.php?no=2020041708000056480,엔씨소프트
2020-01-01,한겨레,"카카오톡, 새해 벽두부터 2시간 넘게 '먹통'…“시스템 오류”",http://www.hani.co.kr/arti/economy/it/922829.html,카카오
2020-01-01,경북매일신문,대구 택시노조·카카오 택시 갈등 일단락,https://www.kbmaeil.com/news/articleView.html?idxno=834757,카카오
2020-01-01,더스파이크,"현대캐피탈, 선수 캐릭터 활용한 '스카이워커스' 카카오톡 ...",http://www.thespike.co.kr/article/view.php?no=13303,카카오
2020-01-01,MBC뉴스,새해 벽두 카카오톡 먹통…2시간 수신·발신 장애,https://imnews.imbc.com/replay/2020/nw1200/article/5646598_32496.html,카카오
2020-01-01,한국경제,"CU ""올 간편결제 비중 10% 넘어""…삼성페이·카카오페이 순으로 ...",https://www.hankyung.com/economy/article/2020010163791,카카오
2020-01-01,아주경제_모바일,"카카오톡 오류..사용자 불만 토로 ""휴대폰 껐다 켰다""",https://www.ajunews.com/view/20200101002005207,카카오
2020-01-02,동아일보,"현대캐피탈, 선수 캐릭터 활용 '스카이워커스' 카카오톡 이모티콘 ...",http://www.donga.com/news/article/all/20200102/99055566/2,카카오
2020-01-02,시사위크,네이버‧카카오 실검 개편 작업 박차… 취지 살릴까,https://www.sisaweek.com/news/articleView.html?idxno=129574,카카오
2020-01-02,이데일리,새해 토스·네이버·카카오 3파전…IT發 금융 대격돌,https://www.edaily.co.kr/news/read?newsId=04116406625633784&mediaCodeNo=257,카카오
2020-01-02,세계일보,[열린마당] 자녀 이름 도용한 카카오톡 피싱 사기 주의해야,https://www.segye.com/newsView/20200102518866,카카오
2020-01-02,엑스포츠뉴스,"카카오, '죠르디' 단독 이모티콘 출시…""새해 첫 이모티콘 추천""",http://www.xportsnews.com/?ac=article_view&entry_id=1217949,카카오
2020-01-03,미디어SR,2020 카카오M 김성수의 네트워크,https://www.mediasr.co.kr/news/articleView.html?idxno=56215,카카오
2020-01-03,한국금융신문,이용우 카카오뱅크 대표 “하반기 되어야 IPO 추진”,https://www.fntimes.com/html/view.php?ud=2020010317232162898a55064dd1_18,카카오
2020-01-03,중도일보,공주시 충남 최초 '카카오톡 민원접수' 시행,http://m.joongdo.co.kr/view.php?key=20200103010001012,카카오
2020-01-03,비즈한국,"택시·카카오·타다 요금 비교 '장거리는 카카오T, 심야는 타다' 유리",http://www.bizhankook.com/article/19232,카카오
2020-01-04,조선비즈,"[비즈톡톡] 신년 행사 없는 네이버·카카오… ""당장 3개월 뒤도 ...",https://biz.chosun.com/site/data/html_dir/2020/01/03/2020010303143.html,카카오
2020-01-04,이데일리,이용우 카카오뱅크 대표 “올 하반기 IPO 하겠다”(종합),https://www.edaily.co.kr/news/read?newsId=01564566625634440&mediaCodeNo=E,카카오
2020-01-05,매일경제,네이버 '인플루언서' 카카오 '샵탭' 키운다,https://www.mk.co.kr/news/it/view/2020/01/13110/,카카오
2020-01-05,인사이트,교복 주머니에 쏙 들어가는 앙증맞은 신상 카카오 '치즈 라이언 ...,https://www.insight.co.kr/news/262100,카카오
